user_id,job_id,rating
286,10506,4
286,10512,1
286,10516,2.75
286,9948,2.75
287,10013,2.75
287,10091,1.75
287,10125,1.5
287,10172,1.75
287,10253,3.5
287,10275,2.75
287,10391,3
287,10427,3
287,10612,2.25
287,10631,2.25
287,10633,2.5
287,10634,3.25
287,10667,1
287,9987,2.75
288,10153,2.25
288,10320,1.75
288,10387,1.25
288,10562,2.5
288,10579,2.75
288,10801,2.25
289,10098,2
289,10116,2.75
289,10243,1.5
289,10415,1.75
289,10514,2.5
289,10620,1
289,10671,3.25
290,10057,1.75
290,10060,2.25
290,10080,1.5
290,10081,1.75
290,10149,2.25
290,10276,0.5
290,10374,2.5
290,10481,1.5
290,10510,1
290,10572,3.5
290,9997,1.5
291,10068,1.5
291,10150,1.25
291,10235,3
291,10343,1.5
291,10549,1.5
291,10592,1.75
291,10597,1.5
291,10677,2
291,10690,2
291,10740,2
291,10763,2.5
291,10766,2
291,10789,1.25
292,10032,0.75
292,10052,1.25
292,10187,1.75
292,10315,0.5
292,10392,0.75
292,10642,0.5
292,10657,1
292,10661,0.25
292,10764,1
293,10002,1.5
293,10023,2
293,10197,0.25
293,10363,1.5
293,10381,0.5
293,10593,2
293,10594,1
293,10806,1.25
293,10840,2.25
293,9950,1.5
294,10007,2.75
294,10213,2
294,10247,1.5
294,10512,1
294,10589,1.25
294,10592,1.25
294,10667,2
294,10688,0.25
294,10737,1.25
294,10796,0.5
295,10023,2.5
295,10082,1.75
295,10249,2.5
295,10352,1.75
295,10507,2
295,10569,3
295,10673,2
295,10781,2
296,10039,2.75
296,10326,4
296,10395,3.25
296,10498,2
296,10641,1.5
296,10753,2.5
296,9982,2.5
296,9998,1.5
297,10065,2.25
297,10150,3
297,10316,2.25
297,10357,2.5
297,10443,3.25
297,10500,4.5
297,10530,2.25
297,10535,3
297,10602,3.25
297,10615,2.5
297,10619,3
297,10627,1.75
297,10684,2.5
297,9963,2.75
298,10042,2.5
298,10084,2.5
298,10242,4.25
298,10328,2.5
298,10357,2.75
298,10614,3.25
298,10619,2.75
298,10672,3.5
298,10717,2.5
298,10794,3
299,10074,3
299,10191,2.25
299,10254,2.5
299,10393,1
299,10406,2
299,10430,2.75
299,10580,3.75
299,10611,2
299,10666,1
299,10732,2.5
299,10828,2
299,9998,3.25
300,10025,3
300,10073,2.25
300,10084,3.25
300,10088,1.5
300,10312,2.25
300,10413,3.5
300,10481,1.75
300,10698,1.25
300,9991,2
301,10052,1.75
301,10058,0.5
301,10326,2
301,10327,2.5
301,10358,1.5
301,10382,1.25
301,10431,1.5
301,10467,1.25
301,10477,2
301,10600,2
301,10656,2.5
301,10713,1
301,9955,1.75
301,9999,2.5
302,10300,2.25
302,10378,1.25
302,10381,0.5
302,10430,0.75
302,10536,1.25
302,10654,1.75
302,10697,1.25
302,10743,1.75
302,10771,1.5
303,10002,1.25
303,10304,2
303,10354,0.25
303,10384,1.25
303,10546,1.5
303,10634,2
303,9989,1
304,10066,1
304,10068,1.75
304,10107,1.25
304,10133,0.75
304,10193,1
304,10301,1.25
304,10392,1.5
304,10432,1.25
304,10577,1.25
304,10634,1
304,10690,0.25
304,10764,2.25
304,10786,1.5
304,9946,2.5
305,10037,0.25
305,10118,1
305,10127,1.5
305,10169,0.25
305,10229,1.75
305,10337,1
305,10367,1
305,10402,1
305,10530,1
305,10730,1.75
306,10046,0.75
306,10097,1
306,10310,2.5
306,10359,2.25
306,10469,0.5
306,10700,2.5
306,10773,1.25
307,10002,2.25
307,10080,3
307,10089,3.25
307,10480,1.5
307,10481,3.25
307,10489,2.75
307,10653,2.5
307,10834,1.25
308,10106,1.25
308,10294,2
308,10312,0.5
308,10407,2.25
308,10614,2
308,10637,3.25
308,10650,3
308,10704,2
308,10804,2.75
308,9950,3
308,9967,0.75
309,10161,4.5
309,10409,2
309,10515,2.75
309,10567,2.25
309,10595,2.75
309,10618,2
309,10635,2.75
309,10702,2.5
309,10771,2.75
309,9949,3
310,10065,2.25
310,10109,1.25
310,10284,1.75
310,10382,2.25
310,10581,2.5
310,10625,1.75
310,10782,3.25
311,10025,3
311,10026,2.25
311,10049,3
311,10206,2.25
311,10218,1.5
311,10243,1.75
311,10329,2.75
311,10344,2
311,10348,2.25
311,10469,3
311,10477,2.75
311,10643,2.5
311,9974,2.25
312,10093,1.25
312,10240,2.25
312,10286,1.25
312,10287,1
312,10326,2
312,10345,1.75
312,10442,2.5
312,10469,2
312,10504,1.5
312,10525,2.25
312,10568,1.25
312,10624,0.75
312,10739,2.75
313,10002,2.5
313,10030,1
313,10261,2.5
313,10614,2
313,10619,2.25
313,10624,1
313,10662,1.75
313,9999,1.75
314,10242,1.5
314,10292,1.5
314,10413,2.75
314,10546,2
314,10694,1.75
314,10709,3
314,10786,1.25
314,10803,1.25
314,10812,1.5
314,9967,2.5
315,10109,1.5
315,10143,1
315,10178,0.25
315,10235,0.25
315,10512,2.75
315,10595,0.75
315,10634,0.25
316,10000,0.5
316,10106,2
316,10111,0.75
316,10139,2.25
316,10190,1.75
316,10191,1.75
316,10227,1
316,10379,0.25
316,10415,0.75
316,10498,1
316,10568,1.5
316,10591,0.5
316,10666,1.25
316,10772,0.75
316,10823,1.25
317,10059,2.25
317,10064,2.5
317,10092,1
317,10131,2.5
317,10164,3.25
317,10174,2.75
317,10335,2.25
317,10338,2.5
317,10427,2.25
317,10574,2.25
317,10601,2
317,10609,1.25
317,10683,1.75
317,10694,1
317,10772,3.25
317,10784,2.5
317,9958,1.75
317,9982,1.25
318,10331,2
318,10347,1.25
318,10600,2.75
318,10607,2
318,10713,2.25
318,10737,2.75
318,10824,2.75
318,9946,2
319,10100,2.75
319,10169,3
319,10261,1.75
319,10324,2.25
319,10381,3.25
319,10401,2.75
319,10453,3.25
319,10656,2.25
319,10727,3
319,10783,2.5
319,10821,3
320,10397,2.5
320,10730,1.75
320,10838,3.25
320,9999,2
321,10080,2
321,10170,1.75
321,10182,2.5
321,10202,1.5
321,10204,2.25
321,10262,2.25
321,10472,1.75
321,10475,2
321,10539,2
321,10661,2.25
321,10694,1.75
321,10731,1.75
322,10080,2
322,10088,2.25
322,10135,2.75
322,10400,1
322,10434,2
322,10499,2
322,10539,2.75
322,10592,1.75
322,10620,1.25
322,10818,2.25
322,10824,3.75
323,10084,2.25
323,10354,1.25
323,10651,1
323,10666,2
323,10669,2
323,9948,1.75
323,9970,1
324,10040,2.5
324,10214,1.5
324,10251,1.25
324,10275,1
324,10300,2
324,10351,1
324,10436,0.25
324,10465,1.25
324,10524,2.25
324,10561,1.75
324,10571,1.75
324,10595,1.5
324,10730,2
324,10731,1.25
324,10792,0.25
324,10804,1.5
325,10016,0.25
325,10026,1
325,10068,1
325,10275,0.25
325,10348,3.25
325,10562,1
325,10575,0.75
325,10607,1.75
325,10622,2.25
325,10623,1.75
325,10668,2.25
325,10743,1
325,10807,0.75
325,10840,1.25
325,9973,1.25
326,10097,0.75
326,10195,1.25
326,10211,1.25
326,10308,2
326,10340,1
326,10454,0.25
326,10488,1.5
326,10568,1.25
326,10763,2.25
327,10012,1.5
327,10160,0.5
327,10280,1.25
327,10296,0.75
327,10458,1.5
327,10527,2
327,10588,2.5
327,10729,1
328,10153,2.5
328,10347,1.5
328,10412,2
328,10486,1.25
328,10521,2.25
328,10713,2.25
328,10757,2.75
328,10790,2.75
329,10007,0.25
329,10201,3
329,10359,1.25
329,10397,3
329,10541,2.25
329,10614,1
329,10738,0.75
329,10823,1.25
329,9979,3
330,10030,3.5
330,10048,2.5
330,10080,1.5
330,10107,3
330,10178,2.5
330,10184,3.75
330,10186,3.5
330,10202,2.75
330,10295,2.75
330,10421,1.5
330,10491,3.5
330,10601,1.5
330,10626,1.25
330,10651,1.5
330,10741,3
330,10782,2.25
330,10824,1.5
331,10096,2.5
331,10106,2.25
331,10111,3.25
331,10319,2
331,10412,1.5
331,10422,2.75
331,10702,2.75
331,10809,2.5
331,9971,2.5
332,10019,2.5
332,10107,1.5
332,10125,1.5
332,10138,2
332,10141,0.75
332,10325,0.5
332,10448,2.75
332,10561,2
332,10672,2.5
332,10764,2
332,9995,1
333,10095,1.5
333,10109,2
333,10242,2.5
333,10371,2.25
333,10382,1.75
333,10427,0.75
333,10446,3
333,10463,2
333,10510,2.75
333,10518,2.25
333,10673,2.25
333,10695,2.5
334,10238,1.5
334,10246,3.75
334,10437,1.75
334,10476,1.75
334,10536,2.25
334,10653,0.5
334,10683,1.25
334,10726,0.5
334,10737,0.5
334,10810,2
335,10102,2.25
335,10341,2.25
335,10427,2.75
335,10431,1.5
335,10510,1
335,10515,1.75
335,10619,1.5
335,10681,1.25
335,10794,1.25
336,10106,1.5
336,10145,1.75
336,10292,0.25
336,10381,0.5
336,10471,1.5
336,10515,1.75
336,10637,0.75
336,10726,1.5
336,10776,1.25
336,9961,1.25
336,9989,1.75
337,10100,2.25
337,10104,1
337,10424,1
337,10448,0.5
337,10586,0.25
337,10812,1.25
337,10825,0.5
337,9953,2.5
338,10042,0.75
338,10044,0.25
338,10138,1.25
338,10142,0.25
338,10198,1
338,10291,0.75
338,10430,0.5
338,10493,1.25
338,10507,0.5
338,10775,1.5
338,10813,1.75
338,9996,0.75
339,10023,1.75
339,10024,2.5
339,10368,2.5
339,10494,1.25
339,10587,1.5
339,10745,1.75
339,10752,2.25
339,10760,1.5
339,9973,2.25
340,10054,2
340,10074,2.75
340,10115,2
340,10229,2.5
340,10392,2.25
340,10398,2
340,10600,2.5
340,10602,1.75
340,10818,2.75
340,10836,1.75
341,10023,2.75
341,10115,2
341,10172,3.25
341,10200,2.25
341,10299,2.5
341,10473,0.75
341,10495,2.75
341,10812,2
341,9947,3
342,10037,1.5
342,10158,2.75
342,10180,3
342,10249,3.5
342,10348,3
342,10489,1.75
342,10672,3.25
342,10677,2
342,10681,3
342,9956,2.75
343,10158,2.75
343,10175,3
343,10197,1.5
343,10263,1.25
343,10337,3.25
343,10373,1.5
343,10437,3
343,10472,2.5
343,10512,1.75
343,10594,2.75
343,10803,2.75
344,10080,1.5
344,10164,2.25
344,10202,2.75
344,10436,1.5
344,10567,2
344,10809,1.5
345,10002,3
345,10026,1.75
345,10214,1.75
345,10280,2.25
345,10609,2.5
345,10619,2
345,10784,2
345,10832,1
346,10002,1.5
346,10042,1.75
346,10107,0.75
346,10126,2
346,10167,1.75
346,10173,1.5
346,10197,1.5
346,10389,1.5
346,10435,2
346,10664,2.25
346,10781,2
346,10841,0.25
346,9982,2.25
347,10155,1.75
347,10171,1.5
347,10242,1
347,10293,2
347,10306,0.25
347,10353,1.75
347,10496,0.75
347,10672,1
347,9963,1.5
348,10014,1.25
348,10046,0.75
348,10120,0.25
348,10178,2
348,10572,1.25
348,10688,1
348,9978,2
349,10118,0.25
349,10197,1.5
349,10201,1
349,10338,1
349,10592,2
349,9959,0.5
350,10168,2.5
350,10290,2
350,10309,2.5
350,10338,2
350,10342,2
350,10418,3
350,10452,1.75
350,10621,1.5
350,10756,2.25
350,10783,2.25
350,9971,1.25
351,10150,2.75
351,10167,1.5
351,10230,1.5
351,10296,3.25
351,10484,1.5
351,10505,0.75
351,10573,2.25
351,10612,2.25
351,10619,1.75
351,10701,2.25
351,10731,1.25
351,10841,2
351,9964,2
352,10073,2
352,10086,2.75
352,10383,1.25
352,10540,2
352,10588,2.5
352,10771,3
353,10153,2.25
353,10161,3.25
353,10312,2
353,10629,1.75
353,10650,2
353,10702,2.25
353,10705,2.75
354,10187,1.75
354,10220,1.75
354,10246,1.75
354,10283,2
354,10426,2.25
354,10521,2.75
354,10540,1.5
354,10561,3.5
354,10575,2.25
354,10729,2.5
355,10464,1.5
355,10582,1.25
355,10640,2.75
355,10658,2.5
355,10810,2.25
356,10143,2.75
356,10170,2.5
356,10243,2
356,10400,0.75
356,10498,2.25
356,10650,1.25
356,10693,2.25
356,10703,1.25
356,10726,1.75
356,10815,2.25
356,9975,0.5
357,10195,2.5
357,10259,0.25
357,10585,2.25
357,10619,2.75
357,10635,2.5
357,10760,0.75
357,10775,2.5
357,10800,1.5
357,10808,2.25
358,10092,1.5
358,10116,2
358,10121,0.25
358,10247,0.75
358,10275,0.75
358,10506,0.75
358,10634,1
358,10658,2
358,10689,1
358,10840,2
359,10002,3.5
359,10138,0.75
359,10177,0.75
359,10242,1.75
359,10478,0.5
359,10484,1
359,10487,0.25
359,10563,0.5
359,10567,1
359,10689,1
359,10808,0.25
359,10828,2
360,10193,1.25
360,10386,1.5
360,10391,0.25
360,10540,0.75
360,10583,1.25
360,10650,1.25
360,10801,0.75
360,10815,1
360,9959,1.75
361,10029,2.75
361,10044,2.5
361,10060,2
361,10074,1.75
361,10082,4
361,10258,2.5
361,10468,1.5
361,10588,1.75
361,10672,2.25
361,10706,2.75
361,10841,2.25
361,9987,3.5
361,9999,3
362,10155,2.5
362,10169,2
362,10299,2.75
362,10406,3
362,10472,2
362,10650,2.25
362,10656,2
362,10666,1.75
362,10691,2
362,10763,1.25
362,9975,1.5
362,9983,2.5
363,10191,2.25
363,10281,2.75
363,10376,3.75
363,10394,4.25
363,10395,3
363,10399,1.75
363,10452,1.5
363,10563,2
363,10623,3.75
363,10756,3.75
363,10784,3.25
363,10785,3.5
364,10029,3.5
364,10183,3
364,10236,2.5
364,10396,3
364,10599,2.75
364,10622,2.25
364,10647,2.25
364,10655,2.25
365,10012,2.5
365,10150,1.75
365,10198,2.25
365,10204,1.5
365,10254,0.75
365,10411,3
365,10436,1.5
365,10443,2.75
365,10671,2.25
365,10724,2
365,9959,2
366,10074,2.25
366,10122,2
366,10312,3
366,10413,2.5
366,10666,1.5
366,10714,3
366,10758,3.5
366,10819,2.25
366,9953,1.5
366,9961,1.5
367,10122,2
367,10180,1.5
367,10347,1.5
367,10585,2
367,10632,1.75
367,9996,2.25
368,10132,0.25
368,10311,1.5
368,10538,2.25
368,10562,2.25
368,10567,1.5
368,10649,1.25
368,10730,2.25
368,10767,2.25
368,10797,0.25
368,10826,2.5
368,9975,0.75
369,10094,1.75
369,10116,1.25
369,10220,2.5
369,10294,0.75
369,10312,1.5
369,10473,2.25
369,10516,1.75
369,10580,0.25
369,10645,1
369,10687,1
369,10717,1.25
369,10719,0.5
369,10787,1
369,10809,2.5
370,10021,0.75
370,10109,1
370,10110,1
370,10297,0.25
370,10437,1.5
370,10624,0.5
370,10673,0.75
370,10738,1.75
370,10766,0.25
370,10791,1.5
370,10823,1.75
370,10830,1.5
371,10190,0.25
371,10205,1.75
371,10363,0.75
371,10461,0.25
371,10491,2.25
371,10572,2
371,10771,0.25
372,10370,1.5
372,10468,1
372,10498,3
372,10607,1.75
372,10625,2
372,10701,1.75
372,9953,1.5
372,9957,2.75
372,9987,3.25
373,10044,2
373,10191,2.5
373,10435,3
373,10555,2.25
373,10588,2.5
373,10620,2.75
373,10677,1.5
373,9968,2
373,9989,1.25
373,9997,2.25
374,10110,2.5
374,10203,3.25
374,10280,2.25
374,10440,2
374,10562,3
374,10734,3.75
374,10823,2
374,9946,1.75
375,10041,2.75
375,10399,2.75
375,10521,2.75
375,10572,3
375,10602,2.25
375,10714,3.25
375,10781,2.75
375,10804,2
375,10807,2.25
375,10837,1.25
376,10037,3
376,10131,3
376,10143,2.75
376,10280,1.5
376,10448,1.5
376,10551,2
376,10681,2.25
376,10730,2
376,10815,1.25
376,9965,1.25
377,10026,1
377,10039,2
377,10068,2
377,10100,2.5
377,10125,2.5
377,10212,1.75
377,10300,2.75
377,10431,2
377,10465,2.75
377,10529,2.5
377,10572,2
378,10067,2.25
378,10097,1.25
378,10169,0.5
378,10329,1.5
378,10372,2.5
378,10479,1
378,10516,1.75
378,10658,1.5
378,10668,2.5
378,10758,1.75
378,10787,1.5
379,10007,2
379,10035,1.75
379,10061,3
379,10221,1.5
379,10453,1.75
379,10463,2
379,10737,1.75
379,10773,2.5
379,10833,2
379,9973,2.25
380,10045,1.75
380,10149,1
380,10185,2.25
380,10246,1
380,10315,0.5
380,10431,0.5
380,10653,1
380,10685,1
381,10002,0.5
381,10066,1
381,10141,1.5
381,10296,2.25
381,10305,0.75
381,10458,0.75
381,10519,1.5
381,10531,0.25
381,10667,1.75
381,10705,0.5
381,10758,1
382,10028,1.5
382,10381,1.5
382,10409,0.75
382,10815,0.75
383,10076,1.75
383,10139,1.5
383,10418,2.5
383,10518,1.5
383,10575,3
383,10620,3
383,10677,2.25
383,10841,1.5
384,10002,1.25
384,10066,2.25
384,10143,2.25
384,10246,0.75
384,10338,2.25
384,10343,1.75
384,10386,0.5
384,10505,2
384,10573,2.25
384,10601,2.5
384,10638,1.75
384,10673,3.75
384,10719,3.25
384,10730,1.75
384,10800,3
384,9980,2.25
385,10007,1.5
385,10013,2
385,10021,3.75
385,10097,3
385,10112,3.25
385,10425,2.75
385,10519,3.75
385,10551,2.75
385,10620,2.75
385,9969,1.75
386,10054,2.5
386,10211,1.5
386,10227,1
386,10411,2.25
386,10492,2.75
386,10521,3.25
386,10562,3
386,10814,2.75
386,9957,1.25
387,10037,2.75
387,10512,1.75
387,10551,1.25
387,10695,1.75
387,10803,2.5
387,9997,2.5
388,10023,2.75
388,10084,3.25
388,10120,2.5
388,10195,2
388,10214,1.25
388,10381,1.75
388,10433,2.5
388,10634,3.25
388,10773,2.25
388,10782,2.25
388,10819,3
388,10841,1.75
389,10206,1.5
389,10405,2.25
389,10568,1.25
389,10634,2
389,10753,2.25
389,10828,1.25
390,10061,2.25
390,10079,1.75
390,10120,1.5
390,10206,0.75
390,10229,2
390,10367,1.5
390,10504,1.75
390,10516,2.75
390,10594,1.25
390,10612,3.25
390,10633,2.5
390,10648,2
390,10660,2.5
390,10750,1.5
391,10007,1.75
391,10094,0.25
391,10175,1.25
391,10227,3
391,10274,1
391,10312,1.75
391,10574,2
391,10697,1
391,10773,1.75
391,10784,2.25
392,10111,1.25
392,10167,0.75
392,10202,1.75
392,10271,2.75
392,10294,0.25
392,10426,2.25
392,10468,0.75
392,10623,0.25
392,9959,0.5
393,10014,2
393,10233,2.25
393,10284,0.25
393,10342,0.75
393,10422,1
393,10443,0.75
393,10523,1.25
393,10666,2
393,10837,2.5
394,10046,1.5
394,10073,1.75
394,10075,3
394,10117,2
394,10246,0.5
394,10310,2.75
394,10453,3.25
394,10518,2.25
394,10580,1.5
394,10623,3.5
394,10641,2
394,10654,3.25
394,10677,1.5
394,10690,2
394,10698,3.5
394,10813,2.75
394,10837,2
395,10043,3.5
395,10111,2.25
395,10115,1.25
395,10302,2
395,10340,2.75
395,10506,2
395,10549,1.25
395,10609,2
395,10630,1
395,10648,1.5
395,9949,3
396,10045,2
396,10103,2.75
396,10143,2.75
396,10302,2.25
396,10477,3.75
396,10558,2.75
396,10642,2.5
396,10649,2.75
396,10667,3.5
396,10676,2.5
397,10068,2.5
397,10118,3.25
397,10195,3
397,10223,2.25
397,10242,2.25
397,10367,4
397,10610,3.25
397,10633,1.5
397,10703,1.75
397,10718,3.25
397,10823,2.25
397,9953,1.75
398,10046,3
398,10120,2.25
398,10202,1.75
398,10206,1.25
398,10349,2.25
398,10355,2.5
398,10378,2
398,10432,3
398,10512,2.25
398,10633,2.75
398,10715,2.25
398,10725,3.25
398,10734,2.25
398,10791,2.75
399,10126,3.25
399,10151,2.5
399,10568,2.75
399,10653,1.75
399,10668,2.5
399,10766,2.75
399,10782,3
399,10821,2.75
399,9983,3
400,10021,1.75
400,10092,1.75
400,10164,1.25
400,10180,1.75
400,10241,3.5
400,10344,2
400,10504,2
400,10752,1.5
400,10822,2.75
400,9957,2.75
401,10072,2.5
401,10102,1.5
401,10198,1
401,10246,2.5
401,10309,2.25
401,10578,1
401,10674,1.25
401,10723,2.5
401,10736,0.25
401,10807,1.25
401,9950,1.75
401,9992,1.75
402,10007,2
402,10150,1.25
402,10189,1.25
402,10197,1.25
402,10453,1.25
402,10512,1
402,10546,1.75
402,10559,1.5
402,10800,1.25
402,10810,1
403,10029,1.5
403,10043,1
403,10045,1.75
403,10112,1.5
403,10145,1.75
403,10243,0.5
403,10316,1.5
403,10461,1
403,10517,0.75
403,10531,1.5
403,10572,1.75
403,10653,1.5
404,10059,1.25
404,10126,2.5
404,10204,1.75
404,10287,0.25
404,10325,1.25
404,10326,0.75
404,10345,1.25
404,10494,0.75
404,10637,1.25
404,10650,0.25
404,10782,0.5
404,9982,1.25
405,10129,2
405,10204,1
405,10222,2.5
405,10279,1.5
405,10287,2.75
405,10355,2
405,10487,2.25
405,10529,3
405,10568,2.5
405,10573,3
405,10766,1.5
405,10839,2.5
406,10115,2.25
406,10175,2.5
406,10296,3.25
406,10309,2
406,10353,2.25
406,10370,2.25
406,10409,3.25
406,10425,3
406,10492,2.25
406,10619,1.25
406,10773,2.25
406,10840,2.5
407,10194,1.75
407,10202,2.25
407,10238,1.5
407,10292,2.25
407,10565,2.75
407,10655,1.25
407,10705,3.25
407,10844,3.25
408,10029,2.5
408,10380,3
408,10556,2.25
408,10592,2.5
408,10711,2
408,10842,3
409,10037,2.5
409,10064,2
409,10097,2.5
409,10202,2.25
409,10480,2.5
409,10482,1.75
409,10530,3.25
409,10575,2.25
409,10597,2.75
409,10634,1.75
409,10640,1.5
409,10705,2.25
409,9987,2.25
410,10038,2.75
410,10039,2
410,10159,2.75
410,10180,2.75
410,10190,2.5
410,10231,3.5
410,10315,1.75
410,10318,1.5
410,10353,2.75
410,10432,2.25
410,10483,2.5
410,10491,3.25
410,10562,1.5
410,10642,1.5
410,10764,1
410,9963,2.75
410,9989,1.75
411,10003,2.5
411,10075,1.25
411,10229,1
411,10233,1.75
411,10320,1.5
411,10419,1
411,10475,1
411,10479,1.25
411,10504,2
411,10523,1
411,10649,0.5
411,10782,1.5
411,9982,1.5
412,10459,2.25
412,10563,0.75
412,10650,0.75
412,10772,0.25
412,10810,1.75
412,10813,0.75
412,9999,2.75
413,10023,2.75
413,10151,2
413,10240,2
413,10398,1.5
413,10435,1.5
413,10569,1.5
413,10592,2
413,10609,2.5
413,10654,2.25
413,10664,1.75
413,10698,1.25
413,10710,0.5
414,10049,1
414,10170,2
414,10220,1.75
414,10293,0.25
414,10301,0.75
414,10330,1.75
414,10502,0.25
414,10528,0.5
414,10545,2.5
414,10730,2
415,10003,0.75
415,10048,1.5
415,10097,1.25
415,10181,1
415,10183,1.25
415,10231,2
415,10299,0.25
415,10523,0.25
415,10530,1
415,10815,0.5
416,10116,2.5
416,10161,1.75
416,10227,1.5
416,10246,1.75
416,10547,1.75
416,10757,3
417,10075,2.75
417,10187,2.25
417,10408,2.75
417,10511,1.75
417,10554,2.5
417,10593,1.75
417,10624,2.5
417,10648,2.75
417,10789,3
417,10796,2.75
417,9959,1.25
418,10039,2.5
418,10127,2.75
418,10138,2.75
418,10249,3
418,10427,1.5
418,10502,3.25
418,10574,1.75
418,10658,2.25
418,10661,2
418,10760,1.5
418,10785,3.75
419,10163,2
419,10190,2
419,10237,2.25
419,10299,1.75
419,10300,2
419,10394,2.5
419,10582,2.25
419,9981,3.5
420,10066,2.25
420,10143,2.25
420,10267,1.5
420,10294,2.75
420,10309,3
420,10344,2.25
420,10479,1.75
420,10562,3
420,10580,2
420,10821,2.5
420,10837,2.75
421,10210,2.5
421,10378,2.25
421,10390,1
421,10431,1
421,10434,3
421,10784,2.25
421,10818,1.5
422,10112,1.75
422,10231,1
422,10568,1.75
422,10572,2.25
422,10574,0.75
422,10795,1
423,10054,0.5
423,10061,1.75
423,10064,1.75
423,10271,2
423,10310,0.75
423,10422,1.5
423,10468,2.5
423,10651,2
423,10722,1.25
423,9968,1.5
424,10256,0.5
424,10295,2
424,10307,1.75
424,10336,2
424,10368,2.5
424,10491,2
424,10569,0.75
424,10671,1.75
424,10798,1
424,10836,1
425,10037,0.25
425,10380,1.25
425,10398,0.75
425,10498,1.75
425,10617,1.75
425,10683,1.25
426,10112,1.25
426,10492,1
426,10627,1.25
427,10024,2.25
427,10118,2
427,10142,2
427,10192,1
427,10339,1.75
427,10453,2
427,10510,2
427,10520,2.5
427,10575,2.25
427,10763,1.5
427,10805,3
427,9981,2
428,10023,2.25
428,10136,2
428,10177,2.75
428,10650,2.25
428,10683,3.5
428,10712,3
428,10715,1.5
428,10724,2.5
428,10808,2.25
428,9946,1.5
429,10041,1
429,10049,2.5
429,10151,1.5
429,10283,3.25
429,10487,3.25
429,10498,2.5
429,10501,3.25
429,10637,3
429,10766,2.5
429,9955,3.75
430,10033,3.5
430,10100,2.25
430,10309,3
430,10315,1.75
430,10341,2.25
430,10363,3
430,10386,3.5
430,10396,3.25
430,10607,2.25
430,10651,1.5
430,10672,3.25
430,10761,3.5
430,10801,3.25
430,10824,3
431,10007,2.25
431,10176,2
431,10358,3
431,10406,2.5
431,10435,1.5
431,10487,1.5
431,10559,2
431,10568,3
431,10587,2.75
431,10789,1.5
431,9974,2.5
431,9982,2.25
432,10301,2.5
432,10335,1.25
432,10338,2
432,10469,2
432,10496,2.25
432,10687,1.5
432,10705,2.25
433,10127,0.75
433,10187,2
433,10200,2.25
433,10203,1
433,10209,2.5
433,10210,3.25
433,10211,3
433,10277,1.25
433,10478,0.25
433,10498,2.25
433,10595,2.25
433,10828,2
434,10052,1.5
434,10198,0.5
434,10381,0.75
434,10438,2
434,10510,1.75
434,10729,1.5
434,10775,2.25
434,10778,1.25
434,10822,1
434,9958,1.75
435,10073,1.5
435,10120,1.5
435,10147,2.5
435,10166,1
435,10177,0.5
435,10271,2.5
435,10461,1.5
435,10512,0.75
435,10561,0.5
435,10567,0.5
435,10662,1.5
435,10738,1
436,10026,0.25
436,10150,0.75
436,10167,1
436,10388,0.75
436,10412,0.25
436,10484,1
436,10692,0.75
436,10812,0.5
436,10823,0.75
436,9995,1.25
437,10084,1.25
437,10227,1.75
437,10336,2.25
437,10454,0.75
437,10572,0.75
437,10658,1
437,10800,0.25
438,10014,2
438,10068,2.75
438,10299,3
438,10309,2.25
438,10376,2.75
438,10430,2.75
438,10569,2.5
438,10638,1
438,10782,2.5
438,10830,2.25
438,10831,0.5
439,10058,1.25
439,10149,0.25
439,10339,1.75
439,10348,1.75
439,10351,2.25
439,10443,3
439,10548,3.25
439,10689,2.75
439,10814,1.75
440,10057,2.75
440,10527,1.5
440,10561,3.25
440,10627,2
440,10705,2.5
440,10712,3
440,10773,4.25
441,10081,2.75
441,10085,2.5
441,10109,3.5
441,10170,1.25
441,10301,2.75
441,10337,1.5
441,10452,2.25
441,10509,1.5
441,10626,3.25
441,10701,1.75
441,10753,3.5
441,10799,1.5
441,10811,2
441,9981,2.25
442,10018,2
442,10125,2
442,10160,2.25
442,10261,2.75
442,10414,2.25
442,10453,2.5
442,10635,1.75
442,10668,3
443,10014,3.25
443,10024,1.75
443,10134,2.5
443,10191,3
443,10325,2.5
443,10426,4
443,10452,2.25
443,10545,2.75
443,9973,3.25
444,10150,1
444,10202,2.25
444,10287,2.25
444,10338,1.25
444,10567,2.75
444,10653,1.25
444,9964,2.5
445,10247,0.25
445,10293,1.5
445,10302,1.5
445,10386,1.5
445,10407,2.25
445,9970,2
446,10049,1.75
446,10094,1
446,10194,2.75
446,10300,1.5
446,10337,1.75
446,10469,1
446,10505,1.5
446,10529,1.75
446,10532,0.25
446,10642,0.75
446,10737,0.25
447,10074,0.75
447,10134,0.5
447,10153,0.5
447,10198,0.5
447,10304,2.25
447,10387,1
447,10487,1.25
447,10607,1.25
447,10719,0.5
447,10804,0.25
447,9999,1.75
448,10092,0.5
448,10143,0.5
448,10355,1
448,10531,0.25
448,10532,0.75
448,10634,0.75
448,10713,1
448,10716,1.5
448,10752,0.75
448,9991,1.75
449,10023,1.5
449,10065,1.5
449,10242,2.25
449,10392,2.5
449,10585,2.5
449,10633,1
449,10665,2.25
449,10756,2.5
449,10766,3.25
450,10026,2.5
450,10049,1
450,10094,1.5
450,10226,2.75
